path,label,extractor_name,execution_time_seconds,feature_count,error
data/raw/real/IMG-20250920-WA0006.jpg,0,reflections,0.002346417000000045,5,
data/raw/real/IMG-20250920-WA0006.jpg,0,sharpness,0.001003499999999935,5,
data/raw/real/IMG-20250920-WA0006.jpg,0,texture,0.010030334000000085,6,
data/raw/real/IMG-20250926-WA0025.jpeg,0,brightness_periodicity,0.0005383330000001685,6,
data/raw/real/IMG-20250926-WA0025.jpeg,0,colors,0.0041061249999998495,22,
data/raw/real/IMG-20250926-WA0025.jpeg,0,contrast,0.004474292000000268,6,
data/raw/real/IMG-20250926-WA0025.jpeg,0,edges,0.004525124999999797,7,
data/raw/real/IMG-20250926-WA0025.jpeg,0,fft,0.007993667000000038,11,
data/raw/real/IMG-20250926-WA0025.jpeg,0,glare,0.0029231249999996933,5,
data/raw/real/IMG-20250926-WA0025.jpeg,0,moire,0.003947499999999771,6,
data/raw/real/IMG-20250926-WA0025.jpeg,0,noise,0.004180750000000177,6,
data/raw/real/IMG-20250926-WA0025.jpeg,0,pixel_grid,0.0004034580000000787,6,
data/raw/real/IMG-20250926-WA0025.jpeg,0,reflections,0.0022750419999999494,5,
data/raw/real/IMG-20250926-WA0025.jpeg,0,sharpness,0.0009676249999999165,5,
data/raw/real/IMG-20250926-WA0025.jpeg,0,texture,0.010400624999999941,6,
data/raw/real/IMG-20250926-WA0027.jpeg,0,brightness_periodicity,0.0004851659999998148,6,
data/raw/real/IMG-20250926-WA0027.jpeg,0,colors,0.00400820799999968,22,
data/raw/real/IMG-20250926-WA0027.jpeg,0,contrast,0.0041565829999998805,6,
data/raw/real/IMG-20250926-WA0027.jpeg,0,edges,0.004166040999999954,7,
data/raw/real/IMG-20250926-WA0027.jpeg,0,fft,0.008097708999999842,11,
data/raw/real/IMG-20250926-WA0027.jpeg,0,glare,0.0028042500000000636,5,
data/raw/real/IMG-20250926-WA0027.jpeg,0,moire,0.004292916999999896,6,
data/raw/real/IMG-20250926-WA0027.jpeg,0,noise,0.0041574160000004134,6,
data/raw/real/IMG-20250926-WA0027.jpeg,0,pixel_grid,0.00035920899999997147,6,
data/raw/real/IMG-20250926-WA0027.jpeg,0,reflections,0.0021997080000000224,5,
data/raw/real/IMG-20250926-WA0027.jpeg,0,sharpness,0.0009293750000001211,5,
data/raw/real/IMG-20250926-WA0027.jpeg,0,texture,0.010038042000000136,6,
data/raw/real/IMG-20250926-WA0029.jpeg,0,brightness_periodicity,0.0005144169999997672,6,
data/raw/real/IMG-20250926-WA0029.jpeg,0,colors,0.00400045899999979,22,
data/raw/real/IMG-20250926-WA0029.jpeg,0,contrast,0.004382375000000049,6,
data/raw/real/IMG-20250926-WA0029.jpeg,0,edges,0.004879875000000311,7,
data/raw/real/IMG-20250926-WA0029.jpeg,0,fft,0.00795950000000012,11,
data/raw/real/IMG-20250926-WA0029.jpeg,0,glare,0.0028176659999998854,5,
data/raw/real/IMG-20250926-WA0029.jpeg,0,moire,0.004071500000000228,6,
data/raw/real/IMG-20250926-WA0029.jpeg,0,noise,0.004047750000000239,6,
data/raw/real/IMG-20250926-WA0029.jpeg,0,pixel_grid,0.00037250000000010886,6,
data/raw/real/IMG-20250926-WA0029.jpeg,0,reflections,0.0023762910000000304,5,
data/raw/real/IMG-20250926-WA0029.jpeg,0,sharpness,0.000772165999999963,5,
data/raw/real/IMG-20250926-WA0029.jpeg,0,texture,0.010031249999999936,6,
data/raw/real/IMG-20260117-WA0009.jpeg,0,brightness_periodicity,0.0005040409999996776,6,
data/raw/real/IMG-20260117-WA0009.jpeg,0,colors,0.003954082999999997,22,
data/raw/real/IMG-20260117-WA0009.jpeg,0,contrast,0.004580958000000024,6,
data/raw/real/IMG-20260117-WA0009.jpeg,0,edges,0.004636375000000026,7,
data/raw/real/IMG-20260117-WA0009.jpeg,0,fft,0.008207833000000164,11,
data/raw/real/IMG-20260117-WA0009.jpeg,0,glare,0.0027759580000004114,5,
data/raw/real/IMG-20260117-WA0009.jpeg,0,moire,0.004500957999999944,6,
data/raw/real/IMG-20260117-WA0009.jpeg,0,noise,0.00410520800000036,6,
data/raw/real/IMG-20260117-WA0009.jpeg,0,pixel_grid,0.0003716249999996535,6,
data/raw/real/IMG-20260117-WA0009.jpeg,0,reflections,0.0021398750000001243,5,
data/raw/real/IMG-20260117-WA0009.jpeg,0,sharpness,0.0009828330000001273,5,
data/raw/real/IMG-20260117-WA0009.jpeg,0,texture,0.01027458300000017,6,
data/raw/real/IMG-20260117-WA0016.jpeg,0,brightness_periodicity,0.00047054100000032406,6,
data/raw/real/IMG-20260117-WA0016.jpeg,0,colors,0.003908666000000061,22,
data/raw/real/IMG-20260117-WA0016.jpeg,0,contrast,0.004259833999999962,6,
data/raw/real/IMG-20260117-WA0016.jpeg,0,edges,0.004746750000000244,7,
data/raw/real/IMG-20260117-WA0016.jpeg,0,fft,0.007941666999999875,11,
data/raw/real/IMG-20260117-WA0016.jpeg,0,glare,0.002999500000000044,5,
data/raw/real/IMG-20260117-WA0016.jpeg,0,moire,0.004357167000000217,6,
data/raw/real/IMG-20260117-WA0016.jpeg,0,noise,0.004081000000000223,6,
data/raw/real/IMG-20260117-WA0016.jpeg,0,pixel_grid,0.0003646669999999297,6,
data/raw/real/IMG-20260117-WA0016.jpeg,0,reflections,0.002334917000000214,5,
data/raw/real/IMG-20260117-WA0016.jpeg,0,sharpness,0.001050125000000346,5,
data/raw/real/IMG-20260117-WA0016.jpeg,0,texture,0.010286042000000162,6,
data/raw/real/IMG-20260120-WA0010.jpg,0,brightness_periodicity,0.00043654200000009524,6,
data/raw/real/IMG-20260120-WA0010.jpg,0,colors,0.0038540409999998637,22,
data/raw/real/IMG-20260120-WA0010.jpg,0,contrast,0.004435374999999908,6,
data/raw/real/IMG-20260120-WA0010.jpg,0,edges,0.005005458999999934,7,
data/raw/real/IMG-20260120-WA0010.jpg,0,fft,0.00782562500000017,11,
data/raw/real/IMG-20260120-WA0010.jpg,0,glare,0.002779249999999678,5,
data/raw/real/IMG-20260120-WA0010.jpg,0,moire,0.004720917000000213,6,
data/raw/real/IMG-20260120-WA0010.jpg,0,noise,0.004203166000000369,6,
data/raw/real/IMG-20260120-WA0010.jpg,0,pixel_grid,0.0003669589999999445,6,
data/raw/real/IMG-20260120-WA0010.jpg,0,reflections,0.002170167000000056,5,
data/raw/real/IMG-20260120-WA0010.jpg,0,sharpness,0.0011142500000000943,5,
data/raw/real/IMG-20260120-WA0010.jpg,0,texture,0.010316500000000062,6,
data/raw/real/IMG-20260124-WA0001.jpg,0,brightness_periodicity,0.00040508299999997277,6,
data/raw/real/IMG-20260124-WA0001.jpg,0,colors,0.0037815420000000266,22,
data/raw/real/IMG-20260124-WA0001.jpg,0,contrast,0.004695792000000143,6,
data/raw/real/IMG-20260124-WA0001.jpg,0,edges,0.004892540999999806,7,
data/raw/real/IMG-20260124-WA0001.jpg,0,fft,0.008090375000000094,11,
data/raw/real/IMG-20260124-WA0001.jpg,0,glare,0.002887499999999932,5,
data/raw/real/IMG-20260124-WA0001.jpg,0,moire,0.00423208300000022,6,
data/raw/real/IMG-20260124-WA0001.jpg,0,noise,0.004085582999999726,6,
data/raw/real/IMG-20260124-WA0001.jpg,0,pixel_grid,0.0003645419999998012,6,
data/raw/real/IMG-20260124-WA0001.jpg,0,reflections,0.002287958999999784,5,
data/raw/real/IMG-20260124-WA0001.jpg,0,sharpness,0.001225625000000008,5,
data/raw/real/IMG-20260124-WA0001.jpg,0,texture,0.010321291000000343,6,
data/raw/real/IMG-20260201-WA0023.jpg,0,brightness_periodicity,0.0004117500000004881,6,
data/raw/real/IMG-20260201-WA0023.jpg,0,colors,0.003965208000000331,22,
data/raw/real/IMG-20260201-WA0023.jpg,0,contrast,0.004296958000000295,6,
data/raw/real/IMG-20260201-WA0023.jpg,0,edges,0.0042834169999999006,7,
data/raw/real/IMG-20260201-WA0023.jpg,0,fft,0.008003541999999975,11,
data/raw/real/IMG-20260201-WA0023.jpg,0,glare,0.0026934160000005036,5,
data/raw/real/IMG-20260201-WA0023.jpg,0,moire,0.004293833000000191,6,
data/raw/real/IMG-20260201-WA0023.jpg,0,noise,0.004074791999999938,6,
data/raw/real/IMG-20260201-WA0023.jpg,0,pixel_grid,0.00036658400000000313,6,
data/raw/real/IMG-20260201-WA0023.jpg,0,reflections,0.0020763329999997637,5,
data/raw/real/IMG-20260201-WA0023.jpg,0,sharpness,0.0009805840000005617,5,
data/raw/real/IMG-20260201-WA0023.jpg,0,texture,0.010013625000000026,6,
data/raw/real/IMG-20260214-WA0001.jpeg,0,brightness_periodicity,0.00046958300000010667,6,
data/raw/real/IMG-20260214-WA0001.jpeg,0,colors,0.003916165999999777,22,
